file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
the-pink-pen-is-on-the-paper-5d8e6c60,0.0,1.498125,corpus,-61.584140625,-60.19073325709293,1.6503127945278169,12.651116006744425
the-bill-please-c974d477,0.0,0.848,corpus,-57.98896484375,-58.88290108574761,1.650311679945966,18.981461775044146
location-6469ac84,0.0,0.7709375,corpus,-58.15757533482143,-55.9841684613909,1.636699529077794,15.90754873309643
take-53bd7d99,0.0,0.4555,corpus,-57.68276048743206,-63.209407806396484,1.636699529077794,24.647405446526626
pho-to-graph-f2f37059,0.0,0.8954375,corpus,-59.151394314236114,-63.216482639312744,1.630538380464766,16.98746884713016
half-6dbdd59a,0.0,0.4469375,corpus,-54.9697265625,-57.36251958211263,1.630538380464766,17.514480655344784
my-friend-is-famous-for-her-food-95790bf4,0.0,1.769,corpus,-57.164360434322035,-58.62011649391868,1.630535714745725,16.78332004876138
could-you-speak-up-please-ba50ffdf,0.0,1.588625,corpus,-60.247911753144656,-62.644833119710285,1.6227889794427326,22.827335251453718
rose-7b7074fc,0.0,0.448375,corpus,-58.71311848958333,-58.51665496826172,1.6227889794427326,18.60176531600317
ticket-346d34a0,0.0,0.4759375,corpus,-63.60692850748698,-64.0431640625,1.6219958082024264,18.734285521377114
rabbit-6d0ebbbd,0.0,0.4946875,corpus,-59.377904775191325,-61.89096908569336,1.6219954096608702,20.979493307518005
one-ticket-32ca1595,0.0,0.7568125,corpus,-62.46025005139803,-62.54137897491455,1.6219954096608702,19.343573537481188
name-6ae99955,0.0,0.436875,corpus,-41.816619873046875,-42.527139027913414,1.6090361814752276,16.83231470831442
time-714eea0f,0.0,0.490375,corpus,-52.50732920121173,-57.425846099853516,1.60903495410675,14.406417900609028
team-d25187dc,0.0,0.444375,corpus,-47.8712158203125,-49.890462239583336,1.60903495410675,12.59394460059301
calm-2ec3d0c7,0.0,0.4429375,corpus,-52.85041947798295,-54.684956868489586,1.60903495410675,12.92778925874814
home-e83249bd,0.0,0.42375,corpus,-50.51914760044643,-53.40482076009115,1.60903495410675,15.22222739743994
see-you-tomorrow-96b47ce7,0.0,1.0013125,corpus,-52.4053369140625,-50.13495101928711,1.60554401567464,16.226603488445082
day-a2620cbc,0.0,0.3629375,corpus,-42.55303276909722,-53.35097312927246,1.6001686839806908,14.734673543080598
hey-7f550a9f,0.0,0.3864375,corpus,-46.817930563902245,-53.4150505065918,1.6001684398597646,12.758177239708333
go-out-and-do-it-53821688,0.0,1.01375,corpus,-52.05576075185643,-55.53168140758168,1.5545129464732153,22.19774595250637
don-t-write-the-wrong-answer-8fbe05da,0.0,1.36425,corpus,-56.624885110294116,-58.29972233491785,1.5545108989397565,14.396191226617306
doing-f15fd675,0.0,0.4373125,corpus,-49.36067338423295,-50.242913246154785,1.5545108989397565,12.35701547737567
the-red-hen-left-the-nest-b8f6d884,0.0,1.335625,corpus,-55.19742960004664,-57.479256100124786,1.533292280177458,22.628563834610908
total-5a537e20,0.0,0.4526875,corpus,-59.006000434027776,-58.69804153442383,1.533291162854562,9.412529637986788
totally-59a3b207,0.0,0.5571875,corpus,-58.346017020089285,-58.52164395650228,1.533291162854562,9.041349879652033
the-little-lion-plays-near-the-lamp-5c0131a2,0.0,1.8,corpus,-54.09208441840278,-55.45751905441284,1.533290604193114,22.89438003899375
say-what-4087e67b,0.0,0.653,corpus,-57.739930138221155,-55.21293487548828,1.5332900455316658,17.5579378998383
pen-31a841af,0.0,0.4035,corpus,-51.18590393066406,-55.311614990234375,1.5312601538035933,14.030619837991978
men-6711b9eb,0.0,0.3993125,corpus,-43.74434204101563,-42.03208669026693,1.5312601538035933,15.626264581976113
next-edee9402,0.0,0.576,corpus,-60.11080616918103,-62.842871856689456,1.5312599181468882,18.049056906083635
she-4a240ec0,0.0,0.4065625,corpus,-52.516464605564025,-52.39813423156738,1.5215312173395532,13.500670370827256
rock-and-roll-0652b4aa,0.0,0.796625,corpus,-54.50582275390625,-53.7948243882921,1.5113394825846294,15.811738754400361
an-apple-and-a-cat-sit-on-a-mat-ab6bb0ab,0.0,1.7265625,corpus,-53.96264789559248,-55.520710945129395,1.5113384160458827,19.331678965261226
i-am-a-team-player-e8442100,0.0,1.0760625,corpus,-53.783926504629626,-53.7535154169256,1.4659990225383372,13.071480426690801
solo-49f25741,0.0,0.560125,corpus,-54.917898995535715,-52.81574058532715,1.4401390660353885,12.827743153302922
the-orange-rose-is-at-home-e89a8548,0.0,1.4265625,corpus,-54.09754015515734,-56.33635689230526,1.4401385068237982,12.165175592830204
top-af2c7b4c,0.0,0.4206875,corpus,-60.92266555059524,-65.09613800048828,1.4301389017519703,8.807309410019387
stop-1b480158,0.0,0.5253125,corpus,-59.79965728183962,-62.413902282714844,1.430138670616059,16.66635077134697
water-the-flowers-ac530c53,0.0,1.047125,corpus,-56.18832775297619,-55.999699679288,1.4245179150534029,18.56582025744411
rock-n-roll-7948ca00,0.0,0.796625,corpus,-54.302520751953125,-53.79648017883301,1.4208083274370051,15.811738754400361
look-at-abdfd297,0.0,0.57325,corpus,-53.94078519051535,-57.61763916015625,1.420210767560751,18.899628192769512
map-37745ed7,0.0,0.399375,corpus,-47.5652099609375,-53.44799359639486,1.420210588195961,24.40634078313812
i-have-a-reservation-under-smith-05d9517d,0.0,1.760875,corpus,-59.0273271040483,-57.10229561545632,1.4081764196176598,12.944548468767277
wrist-f65c1f7d,0.0,0.448375,corpus,-59.900135633680556,-60.874979972839355,1.3905058686923562,18.107380319743765
five-years-5f856f56,0.0,0.8838125,corpus,-53.26176868785512,-53.119834899902344,1.3905049579165174,21.713563073040074
good-morning-a8cbec72,0.0,0.6538125,corpus,-50.46053185096154,-48.695732540554474,1.3768527990942145,15.949432377184351
ride-320ef6a3,0.0,0.4135,corpus,-53.6478301257622,-57.85421625773112,1.3768517070763697,15.966729292668568
sea-6fa11fb2,0.0,0.40925,corpus,-50.24547446646341,-48.25849914550781,1.367301958582627,12.87141779977563
pink-b0f7f128,0.0,0.391875,corpus,-58.4028570713141,-59.513115882873535,1.3629240460381022,15.321263960279383
tank-b63ae12f,0.0,0.5019375,corpus,-53.912744140625,-55.9122200012207,1.3629240460381022,17.050821440834614
bank-bdd240c8,0.0,0.441125,corpus,-51.06386496803977,-53.42141819000244,1.3629240460381022,17.500956789396692
get-started-4f47eb33,0.0,0.711875,corpus,-63.3859003631162,-64.56600151062011,1.361889528993437,17.76064893378536
partly-446855cd,0.0,0.487375,corpus,-56.95307019292092,-57.198781967163086,1.3618893556415035,14.148319072872766
shall-we-get-started-64623989,0.0,1.1593125,corpus,-62.82427347117457,-62.640465291341144,1.3618890667216141,17.270920277147454
speak-up-137687d0,0.0,0.6298125,corpus,-61.21190243675595,-62.33786265055338,1.3559339307311435,18.673127024042955
excuse-me-25018d83,0.0,0.8438125,corpus,-58.73753138950893,-63.39415486653646,1.3559337419304154,15.356639581486084
lion-eaf14a01,0.0,0.4571875,corpus,-52.214790675951086,-49.09840202331543,1.3545389536879067,12.647407954300263
reservation-bcf112ef,0.0,0.831375,corpus,-58.2746140813253,-56.97887420654297,1.3516291350943068,16.88660342076753
queen-41011410,0.0,0.4659375,corpus,-48.03373296210106,-50.21555233001709,1.3516291350943068,13.958141361603108
often-6b77993c,0.0,0.46775,corpus,-56.0573107130984,-55.63008193969726,1.3516291350943068,14.532146568889726
station-2da36ff3,0.0,0.653,corpus,-59.77515024038462,-58.59911855061849,1.3516291350943068,15.24359009811349
thin-6ca0fa26,0.0,0.362625,corpus,-54.71244642469618,-54.284844716389976,1.3516291350943068,18.11031213406214
ten-dd356244,0.0,0.4206875,corpus,-50.575997488839285,-50.20009104410807,1.3516280685555602,11.693342767913988
phone-f6be6ca9,0.0,0.4775,corpus,-50.2730967203776,-49.174798329671226,1.3516280685555602,11.126144498659883
london-1645ee78,0.0,0.480375,corpus,-53.14662170410156,-51.69534238179525,1.3516280685555602,14.0831073047298
man-8175e3c8,0.0,0.422625,corpus,-41.769478934151785,-40.82480494181315,1.3516280685555602,12.521018950626353
paris-3c4bd4d0,0.0,0.5311875,corpus,-56.99065816627358,-56.06070098876953,1.3470427098770883,23.708737936120308
famous-d923de9f,0.0,0.5819375,corpus,-54.766399515086206,-51.27233963012695,1.3470427098770883,21.76663837052459
please-cae355b6,0.0,0.4856875,corpus,-55.949741908482146,-61.186360359191895,1.341620638890894,14.12250416792757
lamp-bc4edcce,0.0,0.4455625,corpus,-53.05934244791667,-51.9805326461792,1.3416205692295284,18.993958863570764
help-92005ecf,0.0,0.42375,corpus,-57.753499348958336,-55.29804039001465,1.3416205692295284,19.39119098552751
thank-you-897a1c59,0.0,0.64,corpus,-56.70872116088867,-57.790035247802734,1.3392599073146592,16.637280071148517
two-ad782ecd,0.0,0.363125,corpus,-58.698465983072914,-61.63941192626953,1.3378104098204182,9.736866794183879
to-ma-to-fbb0b3a3,0.0,0.7429375,corpus,-60.00785209037162,-60.5890261332194,1.337810222488671,9.354307513259798
egg-4fa6024f,0.0,0.2988125,corpus,-59.65684814453125,-63.68031120300293,1.3203982260358695,15.185730784193254
the-sheep-is-on-the-ship-123249c5,0.0,1.1614375,corpus,-61.99903185614224,-61.72668729509626,1.319960758637314,24.35379570511516
kind-0ef25ae0,0.0,0.501,corpus,-55.1757763671875,-60.30732727050781,1.3187685489832859,14.37192151158025
cloud-000e793d,0.0,0.4429375,corpus,-60.9078369140625,-67.263352394104,1.3134750265453536,14.197820772157893
team-player-93753c21,0.0,0.6733125,corpus,-56.7421729244403,-57.35838099888393,1.3134743609884816,11.935533857785972
the-white-light-is-bright-at-night-862da9cc,0.0,1.544625,corpus,-55.96150821834416,-57.8718914232756,1.3081675597798115,19.535760894700417
do-it-994fa1b2,0.0,0.421375,corpus,-55.049188523065474,-59.93387985229492,1.303121813671449,18.346914101783042
do-it-29ac722b,0.0,0.421375,corpus,-55.15069289434524,-60.081624031066895,1.303121813671449,18.346914101783042
not-557f2555,0.0,0.4020625,corpus,-54.931146240234376,-57.29789733886719,1.2750262496776552,19.191680192545597
happy-3978d009,0.0,0.4954375,corpus,-56.4530859375,-57.563472747802734,1.265818152720819,15.329193643833914
receipt-14e60ace,0.0,0.5761875,corpus,-56.374743231411635,-59.798971557617186,1.2658179060618213,21.398529934693386
i-absolutely-love-it-3fe1cdf8,0.0,1.284875,corpus,-52.513404846191406,-54.407945251464845,1.2658178335150572,20.136454758061348
cat-9d989e8d,0.0,0.4195,corpus,-52.836600167410715,-59.79878679911295,1.2597180232507987,16.906627602050854
how-are-you-4bfe46a7,0.0,0.588875,corpus,-53.90438791048729,-52.555860137939455,1.2200838569450487,16.129934840620827
sheep-6525f2e6,0.0,0.464625,corpus,-57.56283967391305,-60.762429555257164,1.2130729296452532,16.421733534387393
seat-ac814ccc,0.0,0.4664375,corpus,-55.3007189162234,-60.65790557861328,1.2130729296452532,19.044639568892862
shall-we-676dc018,0.0,0.6600625,corpus,-51.183664032907195,-50.89216918945313,1.213072814735477,16.675427663597056
knee-d22dda44,0.0,0.3439375,corpus,-47.46144014246323,-46.59583854675293,1.2130726998257007,18.220268319270296
blue-4c9a82ce,0.0,0.3598125,corpus,-54.909216986762154,-53.61384201049805,1.2120939474987176,12.76804929818229
medium-20af4186,0.0,0.5383125,corpus,-44.678195529513886,-43.62933667500814,1.1971988256496118,14.506064981612017
fish-and-chips-831721f3,0.0,0.941875,corpus,-63.652852809175535,-63.41471214294434,1.1879608055431636,20.7300777650208
knife-6e32618e,0.0,0.4834375,corpus,-54.23102315266927,-57.837415059407554,1.1833053655012116,17.83151370916485
get-up-e53cea58,0.0,0.4255,corpus,-56.051292242005815,-58.9120590209961,1.1583798896804496,23.636637816397265
get-up-3f2d515e,0.0,0.4255,corpus,-56.08230945675872,-58.967000579833986,1.1583798896804496,23.636637816397265
little-45022297,0.0,0.4106875,corpus,-59.82028868140244,-56.46358871459961,1.1583796103497255,15.461421427163845
sit-abdcde66,0.0,0.3851875,corpus,-65.146484375,-62.6614735921224,1.1460215742337783,16.09434946811289
sing-f9bef9c2,0.0,0.42,corpus,-55.41156296502976,-50.58157475789388,1.1460215742337783,11.236541909556315
ship-ed43a8a0,0.0,0.3833125,corpus,-63.425710577713815,-63.734327952067055,1.1460215742337783,22.665260046696375
king-481902ec,0.0,0.3846875,corpus,-51.07741185238487,-50.00214385986328,1.1460213920786106,13.792317573903077
fit-9c20b9ba,0.0,0.373,corpus,-58.216005067567565,-58.30584462483724,1.146021027768275,16.608071279234665
very-e74295bf,0.0,0.42225,corpus,-52.971139090401785,-49.94409656524658,1.1384979337001095,14.780770620130738
see-you-later-b522739f,0.0,0.8271875,corpus,-49.823383377259034,-47.26827907562256,1.1353341526955192,15.392097070912195
love-9f2feb0f,0.0,0.36425,corpus,-54.77099609375,-59.97820281982422,1.1237317831987859,18.02873531353201
thanks-6e3f5ad7,0.0,0.6064375,corpus,-56.41671202612705,-60.60230560302735,1.0992250397877932,18.522075890314422
sand-42625bfe,0.0,0.502125,corpus,-56.4020703125,-57.883731842041016,1.0992250397877932,14.817967761765866
wrap-f0cad979,0.0,0.3903125,corpus,-52.708427233573715,-58.17711893717448,1.0992249202112663,24.100111323861285
turn-on-the-light-11a66785,0.0,0.882375,corpus,-54.14749422940341,-53.983843612670896,1.0910891460178451,24.633563022975068
bright-0570b92f,0.0,0.417875,corpus,-57.64582752046131,-59.212873458862305,1.091088028694949,18.35227016086348
